payment_type,date,year,total_fare,total_tips,total_tolls,total_extras,trip_total,total_trp_miles,total_trip_minutes
Prcard,2022-03-20,2022,23624.25,160.38,0,109,23893.629999999997,8196.9399999999987,21027.53333333334
Prcard,2022-03-21,2022,40292.75,237.05999999999995,0,147.5,40677.31,13434.119999999994,40488.216666666674
Prcard,2022-03-22,2022,42439.75,286.08999999999992,0,177.5,42903.34,14189.929999999991,43668.766666666641
Prcard,2022-03-23,2022,42571.5,340.75999999999988,0,146,43058.259999999995,14227.899999999996,44836.200000000026
Prcard,2022-03-24,2022,42807.5,340.99999999999994,0,132,43280.499999999993,14252.370000000004,44616.86666666669
Prcard,2022-03-25,2022,40816.5,211.17999999999995,0,147.5,41175.179999999993,13620.279999999993,43287.783333333369
Prcard,2022-03-26,2022,34118.75,280.56999999999994,0,100.5,34499.82,11580.980000000001,32275.599999999995
Prcard,2022-03-27,2022,24602,124.04999999999995,0,71,24797.05,8560.7200000000012,21571.099999999988
Prcard,2022-03-28,2022,41783.5,261.39,0,265,42309.889999999992,13882.010000000006,41987.166666666672
Prcard,2022-03-29,2022,41102,335.37,0,134.5,41571.87,13697.250000000002,41270
Prcard,2022-03-30,2022,41980.25,274.09999999999997,0,134.5,42388.849999999991,14039.99,44029.333333333336
Prcard,2022-03-31,2022,43575.5,233.89,0,203.5,44012.89,14576.410000000005,46224.95
Prcard,2022-04-01,2022,42331.5,276.19999999999982,0,202,42809.699999999975,13911.069999999989,45144.666666666613
Prcard,2022-04-02,2022,30832.25,188.59999999999988,0,209,31229.85,10281.469999999987,31409.933333333338
Prcard,2022-04-03,2022,22116,154,0,95,22364.999999999996,7473.22,21608.19999999999
Prcard,2022-04-04,2022,40658.5,298.84999999999985,0,96.5,41053.849999999991,13573.059999999992,40766.916666666722
Prcard,2022-04-05,2022,39771.75,279.5999999999998,0,99.5,40150.849999999991,13126.980000000001,41135.533333333326
Prcard,2022-04-06,2022,42068.5,350.10999999999973,0,147,42565.609999999964,13883.359999999988,44451.333333333372
Prcard,2022-04-07,2022,39981.5,346.49999999999994,0,143.5,40471.499999999971,13233.149999999989,41972.94999999999
Prcard,2022-04-08,2022,39596.5,289.57999999999993,0,161,40047.079999999994,13146.81999999998,42017.45
Prcard,2022-04-09,2022,32303,210.14999999999992,0,126.5,32639.649999999998,10889.000000000016,31860.333333333321
Prcard,2022-04-10,2022,25279,142.32999999999998,0,85,25506.33,8717.6099999999915,22877.233333333312
Prcard,2022-04-11,2022,38933.5,356.72999999999973,0,181,39471.23,13051.829999999996,38175.9999999999
Prcard,2022-04-12,2022,40982.25,364.5999999999998,0,169,41515.849999999977,13860.659999999996,39767.15
Prcard,2022-04-13,2022,40458,331.47999999999985,0,109,40898.479999999996,13480.529999999986,42386.483333333337
Prcard,2022-04-14,2022,41035,275.1999999999997,0,98,41408.200000000004,13705.749999999995,42158.083333333307
Prcard,2022-04-15,2022,43613,326.75999999999976,0,245,44184.759999999995,14616.569999999976,43916.400000000038
Prcard,2022-04-16,2022,33964.25,236.69999999999987,0,88.5,34289.45,11377.870000000003,33546.733333333344
Prcard,2022-04-17,2022,24278.75,176.96999999999991,0,79,24534.72,8436.75,21951.266666666674
Prcard,2022-04-18,2022,40491,338.9799999999999,0,131.5,40961.479999999989,13569.780000000008,40394.216666666682
Prcard,2022-04-19,2022,42768.75,267.00999999999982,0,116,43151.76,14242.159999999976,43409.050000000032
Prcard,2022-04-20,2022,44320.5,280.9899999999999,0,114,44715.49,14916.000000000015,44602.46666666666
Prcard,2022-04-21,2022,43526.5,244.13999999999987,0,127,43897.64,14395.710000000001,45535.666666666584
Prcard,2022-04-22,2022,41003.5,244.79999999999984,0,253.5,41501.799999999988,13705.730000000014,44248.866666666654
Prcard,2022-04-23,2022,34692,204.82999999999993,0,114,35010.83,11566.520000000024,35662.10000000002
Prcard,2022-04-24,2022,24926.5,148.46999999999994,0,90.5,25165.470000000005,8628.8299999999945,22762.733333333352
Prcard,2022-04-25,2022,43463.25,330.87999999999971,0,140.5,43934.63,14504.910000000022,44118.4166666667
Prcard,2022-04-26,2022,43454.5,191.06999999999982,0,179.5,43825.069999999985,14479.530000000006,43944.816666666695
Prcard,2022-04-27,2022,43653.81,265.45999999999987,0,113,44034.219999999979,14529.879999999988,45108.483333333417
Prcard,2022-04-28,2022,43302.25,253.27,0,124.5,43681.970000000008,14450.740000000005,45254.200000000041
Prcard,2022-04-29,2022,43876.25,293.24999999999977,0,89.5,44260.94999999999,14555.699999999984,46272.133333333353
Prcard,2022-04-30,2022,32904,180.88000000000002,0,86,33174.78,11135.11,33589.7
Prcard,2022-05-01,2022,25557.5,192.91,0,97,25851.309999999998,8762.5600000000013,25058.48333333333
Prcard,2022-05-02,2022,33523.81,207.75,0,92,33823.56,11027.640000000001,34952.849999999977
Prcard,2022-05-03,2022,41879,313.91999999999996,0,113,42305.919999999991,13844.38,46001.616666666661
Prcard,2022-05-04,2022,46540.5,450.28999999999991,0,181,47173.739999999983,15286.18,49852.183333333342
Prcard,2022-05-05,2022,43260,262.55999999999995,0,111.5,43634.060000000005,14306.889999999992,47384.316666666666
Prcard,2022-05-06,2022,42876.25,345.98999999999995,0,95.5,43317.74,14170.9,47453.549999999974
Prcard,2022-05-07,2022,34521.75,251.64,0,112,34891.239999999991,11341.28,37166.233333333337
Prcard,2022-05-08,2022,26806.75,111.67000000000002,0,96.5,27014.92,9210.7299999999959,25629.8
Prcard,2022-05-09,2022,44955.75,268.96999999999991,0,203,45427.719999999994,15000.159999999996,45854.083333333314
Prcard,2022-05-10,2022,44964.31,236.41999999999996,0,143,45345.680000000008,14859.819999999998,47704.416666666657
Prcard,2022-05-11,2022,47285.06,315.86999999999995,0,96.5,47697.43,15656.180000000008,50591.86666666669
Prcard,2022-05-12,2022,45988.5,362.30999999999995,0,117,46469.759999999987,15147.690000000004,50518.616666666683
Prcard,2022-05-13,2022,42915.81,354.84999999999997,0,80.5,43353.11,14214.479999999996,46437.649999999994
Prcard,2022-05-14,2022,36332.25,253.92000000000002,0,97.5,36685.62,12030.21,38659.216666666682
Prcard,2022-05-15,2022,24874.25,169.59000000000003,0,83,25128.79,8563.369999999999,24555.783333333329
Prcard,2022-05-16,2022,42114.75,259.07,0,103,42480.72,13916.970000000001,44474.616666666661
Prcard,2022-05-17,2022,44784.75,369.29999999999995,0,128.5,45286.45,14813.859999999995,47643.55000000001
Prcard,2022-05-18,2022,42701.75,278.15,0,106.5,43090.299999999996,14329.020000000004,44143.033333333318
Prcard,2022-05-19,2022,43546.81,400.81999999999994,0,116,44067.529999999992,14484.779999999999,45904.833333333336
Prcard,2022-05-20,2022,41943.06,495.55999999999995,0,85.5,42528.02,13983.509999999989,44628.1
Prcard,2022-05-21,2022,34401.25,515.13,0,163.5,35083.78,11659.740000000002,34465.783333333326
Prcard,2022-05-22,2022,23699.75,225.55,0,79,24006.249999999996,8146.739999999998,23273.733333333334
Prcard,2022-05-23,2022,40780.37,510.26999999999992,0,82,41374.59,13684.759999999998,41724.600000000006
Prcard,2022-05-24,2022,43116.869999999995,565.31,0,92.5,43778.579999999994,14421.760000000002,45430.516666666677
Prcard,2022-05-25,2022,42433.56,593.57,0,136.5,43168.03,14213.710000000001,44007.55000000001
Prcard,2022-05-26,2022,42573.75,606.23,0,150,43331.93,14284.100000000004,44230.733333333315
Prcard,2022-05-27,2022,43759.869999999995,383.83999999999992,0,121,44272.51,14525.000000000004,47107.033333333304
Prcard,2022-05-28,2022,34248.5,311.99,0,94.5,34658.89,11495.679999999998,34569.066666666658
Prcard,2022-05-29,2022,26691.75,213.67000000000002,0,78,26983.419999999995,9113.9,25359.716666666667
Prcard,2022-05-30,2022,29989.75,178.08,0,121.5,30291.28,10379.47,27435.916666666672
Prcard,2022-05-31,2022,41505.81,315.26999999999987,0,213.5,42038.479999999989,13858.530000000004,43855.416666666664
Prcard,2022-06-01,2022,44403.55,437.59999999999985,0,138.5,44979.790000000008,14706.829999999973,47277.049999999996
Prcard,2022-06-02,2022,46638.62,312.11999999999983,0,179.5,47136.090000000011,15457.990000000011,50008.83333333327
Prcard,2022-06-03,2022,41217.5,312.47,0,162,41695.87,13413.669999999984,46590.05000000009
Prcard,2022-06-04,2022,32684.75,205.00999999999991,0,98,32987.76,10958.929999999989,34362.9833333333
Prcard,2022-06-05,2022,24247,247.79,0,132,24628.74,8340.4100000000035,22999.916666666668
Prcard,2022-06-06,2022,39369.06,329.92999999999995,0,121,39821.939999999995,13147.229999999985,40928.43333333332
Prcard,2022-06-07,2022,41981.869999999995,205.7699999999999,0,142,42337.44,13906.439999999999,44779.766666666728
Prcard,2022-06-08,2022,44203.06,322.7399999999999,0,137.5,44673.05,14783.74,46320.083333333278
Prcard,2022-06-09,2022,43539.06,358.89000000000004,0,159,44056.95,14368.220000000032,46515.533333333369
Prcard,2022-06-10,2022,41017.06,296.21999999999991,0,124.5,41449.48,13613.909999999987,43451.533333333318
Prcard,2022-06-11,2022,35085.25,241.24999999999989,0,145.5,35473.950000000004,11669.209999999994,36433.400000000016
Prcard,2022-06-12,2022,24427.75,169.74999999999997,0,82.75,24680.250000000004,8396.2599999999911,22958.866666666672
Prcard,2022-06-13,2022,42113.81,255.15999999999985,0,120.5,42491.42,14048.889999999996,43752.11666666653
Prcard,2022-06-14,2022,40131.81,296.55,0,129,40563.209999999992,13307.810000000005,42413.116666666712
Prcard,2022-06-15,2022,39825.119999999995,347.26999999999987,0,120.5,40298.739999999991,13203.480000000001,41852.81666666668
Prcard,2022-06-16,2022,39627.119999999995,250.88,0,174,40053.95,13123.17,42576.44999999999
Prcard,2022-06-17,2022,38585.06,248.00999999999991,0,102.5,38935.569999999985,12830.380000000001,40995.433333333327
Prcard,2022-06-18,2022,35968.75,133.86999999999995,0,131,36237.51999999999,12159.930000000011,36733.883333333339
Prcard,2022-06-19,2022,24187.75,95.389999999999972,0,124,24412.989999999998,8372.679999999993,23286.666666666672
Prcard,2022-06-20,2022,38293,231.91999999999993,0,110.5,38637.369999999995,13430.920000000006,38048.649999999951
Prcard,2022-06-21,2022,40422.119999999995,158.07999999999993,0,114.5,40700.549999999981,13510.53000000001,41230.283333333267
Prcard,2022-06-22,2022,43074.62,333.25999999999982,0,174,43585.78,14335.729999999985,44658.833333333219
Prcard,2022-06-23,2022,42973.18,248.26999999999987,0,161,43388.299999999981,14391.119999999988,44670.349999999904
Prcard,2022-06-24,2022,39109.81,287.58999999999992,0,146,39549.249999999985,12924.390000000019,42491.933333333371
Prcard,2022-06-25,2022,32208.75,191.51999999999992,0,186.5,32594.570000000003,10965.569999999996,31922.86666666668
Prcard,2022-06-26,2022,24825.25,118.31999999999998,0,110.5,25056.02,8493.4799999999959,24026.199999999986
Prcard,2022-06-27,2022,42889.49,260.24999999999989,0,180,43331.689999999988,14419.519999999973,43104.283333333347
Prcard,2022-06-28,2022,42166.369999999995,203.45999999999995,0,146.5,42516.329999999987,14153.269999999995,43368.500000000022
Prcard,2022-06-29,2022,42114.989999999991,230.57999999999996,0,135.5,42486.92,14105.970000000012,43842.916666666686
Prcard,2022-06-30,2022,43228.740000000005,301.05999999999989,0,151.5,43687.15,14375.779999999981,45767.50000000008
Prcard,2022-07-01,2022,42446.55,187.77999999999989,0,186,42824.229999999981,13957.289999999995,45739.399999999951
Prcard,2022-07-02,2022,34420.75,182.7699999999999,0,164.5,34769.969999999994,11480.840000000011,35117.699999999983
Prcard,2022-07-03,2022,26510.25,112.11999999999999,0,111.25,26735.57,9056.239999999998,24926.45000000003
Prcard,2022-07-04,2022,25483.25,170.24999999999991,0,85,25742.399999999998,8887.7600000000075,22702.566666666677
Prcard,2022-07-05,2022,39843.549999999996,334.58999999999986,0,101.5,40285.489999999991,13315.040000000021,40464.783333333289
Prcard,2022-07-06,2022,44758.680000000008,383.80999999999977,0,128,45276.34,14953.359999999982,45525.2333333333
Prcard,2022-07-07,2022,44349.119999999995,282.27999999999986,0,112,44749.25,14866.839999999971,45418.966666666762
Prcard,2022-07-08,2022,42254.06,262.12999999999988,0,134.5,42660.439999999988,14138.379999999985,43548.149999999987
Prcard,2022-07-09,2022,29785.5,220.64999999999984,0,167,30177.049999999996,10106.130000000001,29225.250000000004
Prcard,2022-07-10,2022,25212.75,127.60999999999993,0,174,25516.30999999999,8627.5899999999947,23841.91666666665
Prcard,2022-07-11,2022,38702.56,346.73999999999995,0,162.3,39216.049999999988,13056.020000000017,38914.283333333326
Prcard,2022-07-12,2022,43581.429999999993,338.03999999999991,0,131,44052.969999999987,14636.290000000017,47436.233333333308
Prcard,2022-07-13,2022,41974.93,328.66999999999985,0,125,42431.599999999984,14130.060000000023,42833.083333333379
Prcard,2022-07-14,2022,41691.740000000005,215.88999999999996,0,185.5,42103.629999999983,13827.210000000008,44064.03333333342
Prcard,2022-07-15,2022,37991.24,358.84,0,148.5,38516.080000000009,12709.560000000034,40624.433333333334
Prcard,2022-07-16,2022,33538.75,278.21999999999986,0,126.5,33953.469999999994,11197.240000000014,34480.666666666693
Prcard,2022-07-17,2022,24836.25,261.55999999999995,0,149,25251.809999999998,8608.4999999999982,22943.166666666664
Prcard,2022-07-18,2022,41262.36,317.96999999999974,0,174,41759.33,13830.40000000002,41635.916666666621
Prcard,2022-07-19,2022,43030.610000000008,345.46999999999986,0,145,43526.08,14376.130000000001,45130.333333333365
Prcard,2022-07-20,2022,41990.36,376.4199999999999,0,111,42495.280000000013,13934.640000000029,43742.683333333334
Prcard,2022-07-21,2022,42128.11,298.14999999999992,0,119.5,42553.259999999995,13960.189999999991,44891.366666666654
Prcard,2022-07-22,2022,33697.350000000006,229.8899999999999,0,114,34048.810000000005,11358.66,34317.916666666642
Prcard,2022-07-23,2022,32443.5,227.71999999999989,0,165.5,32846.72,10950.889999999996,32267.133333333324
Prcard,2022-07-24,2022,25869,187.08999999999992,0,112.5,26181.089999999997,8885.470000000003,24679.033333333318
Prcard,2022-07-25,2022,40801.429999999993,280.2299999999999,0,147.5,41234.160000000011,13744.489999999993,40301.29999999993
Prcard,2022-07-26,2022,42225.11,364.62999999999994,0,160,42759.740000000005,14123.510000000002,43141.900000000052
Prcard,2022-07-27,2022,40907.86,301.32999999999993,0,111,41322.689999999995,13515.370000000017,43936.950000000012
Prcard,2022-07-28,2022,42819.490000000005,306.14999999999981,0,145.5,43281.139999999992,14306.580000000005,44506.1
Prcard,2022-07-29,2022,41837.55,369.21999999999974,0,108.5,42332.769999999982,14021.089999999987,43194.166666666679
Prcard,2022-07-30,2022,33262.25,288.21999999999997,0,116,33668.969999999987,11121.330000000007,34137.433333333342
Prcard,2022-07-31,2022,25091.75,201.73999999999998,0,96.5,25394.989999999998,8596.130000000001,23743.016666666677
Prcard,2022-08-01,2022,40811.6,364.86999999999978,0,147.5,41329.04,13678.569999999992,42216.316666666673
Prcard,2022-08-02,2022,42625.3,372.81999999999994,0,168,43171.119999999995,14219.069999999983,44451.516666666656
Prcard,2022-08-03,2022,43848.11,387.25999999999988,0,134.5,44379.869999999995,14621.349999999995,45323.883333333368
Prcard,2022-08-04,2022,43430.8,415.75999999999993,0,154,44008.060000000005,14395.669999999984,44718.283333333377
Prcard,2022-08-05,2022,42215.679999999993,343.47999999999985,0,117.5,42686.660000000011,14084.11000000001,44674.050000000025
Prcard,2022-08-06,2022,32188.5,335.94000000000005,0,124.5,32656.439999999995,10873.359999999997,32574.816666666644
Prcard,2022-08-07,2022,24203.25,290.46,0,141,24647.210000000003,8361.5199999999968,22773.216666666645
Prcard,2022-08-08,2022,40507.950000000004,456.3599999999999,0,143.5,41110.310000000012,13565.589999999995,41035.233333333323
Prcard,2022-08-09,2022,45293.61,593.77999999999986,0,152,46044.390000000007,15108.169999999987,49058.150000000132
Prcard,2022-08-10,2022,42718.36,551.4799999999999,0,249.5,43529.339999999982,14364.420000000015,45048.849999999962
Prcard,2022-08-11,2022,44414.8,637.72,0,151.5,45224.020000000026,14855.450000000015,44950.633333333375
Prcard,2022-08-12,2022,43746.93,567.4799999999999,0,181.5,44513.410000000018,14732.600000000004,44911.3
Prcard,2022-08-13,2022,33574.25,357.51999999999992,0,124,34055.770000000004,11424.950000000004,33328.15
Prcard,2022-08-14,2022,27120.25,361.98999999999978,0,125.5,27612.740000000005,9391.2499999999945,25264.533333333369
Prcard,2022-08-15,2022,42040.240000000005,613.30999999999983,0,143,42804.05,14044.310000000001,42963.633333333331
Prcard,2022-08-16,2022,43121.36,520.71,0,159.5,43806.569999999985,14440.080000000007,45017.516666666612
Prcard,2022-08-17,2022,46633.36,640.40999999999974,0,132,47418.270000000004,15722.799999999974,47465.849999999919
Prcard,2022-08-18,2022,44757.049999999988,717.86000000000024,0,189.5,45676.91,14957.289999999997,47037.983333333359
Prcard,2022-08-19,2022,42658.3,575,0,183,43426.300000000017,14175.520000000002,45973.650000000016
Prcard,2022-08-20,2022,35507,410.73999999999967,0,143.5,36063.74,12008.250000000009,36463.916666666679
Prcard,2022-08-21,2022,26899.75,292.66999999999996,0,191,27390.920000000002,9359.8300000000017,24948.583333333343
Prcard,2022-08-22,2022,43637.859999999993,524.06000000000017,0,124,44293.419999999991,14614.980000000003,44914.199999999939
Prcard,2022-08-23,2022,44171.170000000006,612.24000000000012,0,158.5,44949.410000000011,14722.640000000018,46777.083333333343
Prcard,2022-08-24,2022,47465.55,571.90999999999985,0,174.5,48224.460000000021,15823.850000000017,49850.416666666708
Prcard,2022-08-25,2022,42169.55,521.17999999999984,0,122.5,42825.73,13970.72000000001,46429.166666666672
Prcard,2022-08-26,2022,47467.479999999996,592.41,0,160,48232.389999999978,15738.459999999977,50485.966666666631
Prcard,2022-08-27,2022,37408.25,534.50999999999988,0,132,38082.260000000009,12611.54000000001,37634.283333333355
Prcard,2022-08-28,2022,26424.5,292.82999999999993,0,103.5,26828.330000000013,9163.4100000000017,25059.350000000017
Prcard,2022-08-29,2022,42127.98,464.69999999999993,0,186.5,42789.180000000008,14102.639999999987,44585.333333333336
Prcard,2022-08-30,2022,45346.919999999991,561.1600000000002,0,190.5,46108.579999999973,14934.140000000005,48665.2333333334
Prcard,2022-08-31,2022,45655.86,543.8900000000001,0,179,46391.249999999985,15272.430000000008,47832.616666666661
Prcard,2022-09-01,2022,48854.55,697.44000000000017,0,163,49719.989999999991,16207.22000000001,52978.649999999958
Prcard,2022-09-02,2022,46546.17,554.55,0,129.5,47242.719999999994,15314.590000000015,50261.0833333334
Prcard,2022-09-03,2022,36150,529.27999999999986,0,100.5,36784.780000000006,12108.209999999997,37119.233333333323
Prcard,2022-09-04,2022,28107.75,368.01,0,116,28604.259999999995,9664.1899999999932,27372.316666666662
Prcard,2022-09-05,2022,31902.25,328.13,0,166,32401.38,11072.229999999994,28205.850000000013
Prcard,2022-09-06,2022,47184.42,586.15999999999985,0,165,47948.079999999994,15638.180000000004,50693.500000000022
Prcard,2022-09-07,2022,49358.240000000005,674.27999999999975,0,153,50198.02,16517.769999999975,52210.800000000047
Prcard,2022-09-08,2022,48677.99,532.3499999999998,0,177,49399.840000000011,16180.759999999975,52080.899999999892
Prcard,2022-09-09,2022,47065.239999999991,546.16999999999985,0,107.5,47731.409999999982,15639.559999999998,50095.500000000065
Prcard,2022-09-10,2022,37127.5,385.10999999999996,0.01,95,37612.619999999995,12501.980000000001,37775.849999999984
Prcard,2022-09-11,2022,23829.25,224.36999999999995,0,127,24188.120000000003,8284.8799999999919,22812.983333333352
Prcard,2022-09-12,2022,42819.8,520.2099999999997,0,156.5,43506.50999999998,14357.129999999996,43945.983333333323
Prcard,2022-09-13,2022,46088.61,357.35999999999984,0,110,46563.47,15294.74,48626.416666666657
Prcard,2022-09-14,2022,46760.670000000006,567.51,0,151,47486.679999999993,15715.060000000005,50035.116666666741
Prcard,2022-09-15,2022,46903.929999999993,563.13999999999987,0,195,47679.569999999978,15617.750000000005,51118.833333333292
Prcard,2022-09-16,2022,42252.179999999993,459.25999999999976,0,182.5,42898.939999999981,13946.350000000033,46487.866666666632
Prcard,2022-09-17,2022,36993.75,399.71999999999997,0,136,37539.47,12456.650000000009,37839.483333333337
Prcard,2022-09-18,2022,27722.5,278.2799999999998,0,163,28173.78,9513.9100000000162,26475.999999999985
Prcard,2022-09-19,2022,45311.54,559.1,0,215.25,46098.389999999985,15142.029999999984,46669.250000000138
Prcard,2022-09-20,2022,46130.049999999996,394.88,0,181.5,46711.429999999986,15316.090000000015,49286.833333333459
Prcard,2022-09-21,2022,47417.420000000006,491.23999999999984,0,144,48065.159999999989,15804.440000000021,50017.666666666708
Prcard,2022-09-22,2022,49240.179999999993,494.40000000000003,0,141,49890.579999999994,16389.670000000016,53694.183333333247
Prcard,2022-09-23,2022,45977.61,479.24999999999966,0,125,46599.360000000022,15391.72,47918.466666666725
Prcard,2022-09-24,2022,38593.75,417.65,0,149.5,39168.4,13059.539999999983,38758.5
Prcard,2022-09-25,2022,28945.25,287.48999999999995,0,182.5,29422.74,9869.1099999999933,27896.249999999989
Prcard,2022-09-26,2022,45163.54,426.77000000000004,0,118,45718.310000000012,15215.789999999988,45363.9666666667
Prcard,2022-09-27,2022,49396.859999999993,406.39999999999992,0,109.5,49922.759999999987,16414.24,53540.416666666722
Prcard,2022-09-28,2022,50598.599999999991,337.63999999999993,0,168,51116.739999999983,16780.660000000011,53812.300000000047
Prcard,2022-09-29,2022,48556.240000000005,351.28999999999991,0,121,49033.530000000006,16138.069999999998,52037.533333333362
Prcard,2022-09-30,2022,48361.670000000006,358.86999999999995,0,88.5,48826.539999999994,16002.870000000041,52214.633333333324
Prcard,2022-10-01,2022,40355.5,249.43999999999994,0,172.5,40784.94,13580.209999999995,41666.216666666674
Prcard,2022-10-02,2022,30527.75,184.84999999999997,0,86.5,30804.1,10509.820000000009,28420.733333333304
Prcard,2022-10-03,2022,46202.98,359.51999999999992,0,187.5,46757.499999999985,15436.810000000012,47066.3166666667
Prcard,2022-10-04,2022,48637.239999999991,290.36999999999995,0,154,49101.609999999986,16092.469999999998,52421.6833333333
Prcard,2022-10-05,2022,51192.049999999988,678.91,0,135.5,52013.959999999977,17125.439999999995,53784.7833333333
Prcard,2022-10-06,2022,49503.990000000005,686.96000000000015,0,169.5,50362.950000000012,16344.199999999999,54868.683333333393
Prcard,2022-10-07,2022,46467.609999999993,628.62999999999988,0,148.5,47254.739999999976,15380.930000000013,52132.716666666623
Prcard,2022-10-08,2022,40289.25,501.48999999999995,0,139.5,40932.740000000005,13734.450000000003,40009.016666666634
Prcard,2022-10-09,2022,27613.75,281.53,0,135.5,28033.280000000006,9589.1400000000031,25260.51666666667
Prcard,2022-10-10,2022,43038.240000000005,482.32999999999993,0,147.5,43673.069999999992,14629.929999999982,42021.566666666738
Prcard,2022-10-11,2022,47690.989999999991,636.18000000000006,0,157,48494.169999999984,15817.120000000014,52616.816666666709
Prcard,2022-10-12,2022,47402.17,590.67999999999961,0,101,48103.85000000002,15762.160000000014,51342.099999999984
Prcard,2022-10-13,2022,44410.299999999996,501.53999999999979,0,163.5,45085.340000000011,14812.180000000017,47956.699999999917
Prcard,2022-10-14,2022,45099.920000000006,638.8399999999998,0,110.5,45861.760000000009,14946.900000000009,49182.200000000004
Prcard,2022-10-15,2022,37480.25,350.89,0,95,37933.64,12678.239999999991,37975.233333333366
Prcard,2022-10-16,2022,28798.75,305.61999999999989,0,114,29220.870000000003,10042.869999999997,26761.299999999952
Prcard,2022-10-17,2022,49202.729999999996,638.38000000000022,0,149.5,50008.109999999979,16640.130000000012,49194.816666666622
Prcard,2022-10-18,2022,48758.88,614.91,0,131.5,49507.789999999979,16309.180000000008,49414.333333333292
Prcard,2022-10-19,2022,50792.789999999994,504.69999999999976,0,99,51401.489999999991,17000.629999999986,53246.516666666706
Prcard,2022-10-20,2022,47894.240000000005,666.02999999999986,0,139.5,48712.270000000026,16010.270000000026,50073.499999999978
Prcard,2022-10-21,2022,48502.98,585.36,0,135.5,49238.839999999989,16260.649999999981,50349.583333333307
Prcard,2022-10-22,2022,40648.75,427.43999999999994,0,136.5,41223.189999999981,13870.989999999998,40394.149999999965
Prcard,2022-10-23,2022,31389.75,364.21000000000004,0,128,31891.96,10825.590000000007,29159.400000000049
Prcard,2022-10-24,2022,47122.6,475.39999999999975,0,164.25,47772.250000000007,15783.649999999998,48317.166666666693
Prcard,2022-10-25,2022,45043.11,438.38,0,138,45636.99,14784.910000000013,51904.816666666658
Prcard,2022-10-26,2022,47838.539999999994,548.51999999999987,0,159,48551.059999999983,15824.140000000001,51695.950000000033
Prcard,2022-10-27,2022,50274.739999999991,561.39999999999975,0,135,50976.14,16802.139999999978,53966.316666666709
Prcard,2022-10-28,2022,49057.549999999996,554.62999999999988,0,166.5,49793.68,16376.589999999964,51860.6
Prcard,2022-10-29,2022,37949.75,399.2999999999999,0,105.5,38464.549999999988,12907.62000000001,36898.866666666683
Prcard,2022-10-30,2022,29597,326.23999999999995,0,203.5,30136.740000000009,10272.33,26680.966666666682
Prcard,2022-10-31,2022,45845.47,410.55999999999995,0,123.5,46389.53,15397.980000000016,47026.666666666642
Prcard,2022-11-01,2022,49336.039999999994,465.98999999999978,0,156,49965.529999999984,16425.659999999989,50956.34999999994
Prcard,2022-11-02,2022,50649.729999999996,508.39999999999969,0,142.5,51310.63,17046.290000000005,51922.849999999904
Prcard,2022-11-03,2022,50772.3,476.34,0,173.5,51434.639999999956,16681.479999999956,55228.500000000073
Prcard,2022-11-04,2022,48772.409999999989,520.4,0,161,49458.81,16288.87,51497.016666666692
Prcard,2022-11-05,2022,40051.5,398.64,0,177,40642.139999999992,13654.329999999996,39080.733333333264
Prcard,2022-11-06,2022,30654.5,212.35000000000002,26.5,89,30992.350000000002,10610.280000000028,27962.133333333368
Prcard,2022-11-07,2022,49749.039999999994,383.79999999999973,0,155,50300.339999999989,16539.27000000004,51323.033333333384
Prcard,2022-11-08,2022,50917.86,328.95999999999981,0,166,51420.32,17116.66,51019.700000000033
Prcard,2022-11-09,2022,48369.789999999986,374.98999999999984,0,184.5,48946.78,15995.140000000025,51571.416666666642
Prcard,2022-11-10,2022,50623.419999999991,423.83999999999992,25,153,51237.76,16840.34999999998,53927.033333333304
Prcard,2022-11-11,2022,45822.61,302.7299999999999,0,118.5,46266.34,15401.06000000001,45966.31666666668
Prcard,2022-11-12,2022,38931.25,247.03,0,87,39280.28,13256.949999999983,37562.966666666674
Prcard,2022-11-13,2022,27766.25,283.77999999999986,0,108.5,28171.029999999995,9620.0199999999932,24782.299999999981
Prcard,2022-11-14,2022,47393.729999999996,598.66,3,150,48152.889999999992,15891.630000000028,49116.083333333314
Prcard,2022-11-15,2022,46789.929999999993,569.35999999999979,0,117.5,47489.289999999994,15598.749999999995,50875.000000000131
Prcard,2022-11-16,2022,48737.539999999994,466.85999999999984,0,145.5,49357.399999999972,16365.810000000038,51325.483333333352
Prcard,2022-11-17,2022,48032.299999999996,523.27,0,130.5,48698.57,15994.46999999999,51021.416666666715
Prcard,2022-11-18,2022,48068.97,479.94999999999982,0,152,48700.92,16023.559999999994,51251.483333333286
Prcard,2022-11-19,2022,38747.75,380.79999999999984,0,67,39195.549999999996,13164.750000000024,37766.233333333337
Prcard,2022-11-20,2022,29138.25,322.46999999999997,0,131,29591.719999999998,10191.850000000002,25260.049999999996
Prcard,2022-11-21,2022,50321.229999999996,443.82999999999987,0,115,50880.05999999999,16870.000000000011,51294.183333333312
Prcard,2022-11-22,2022,52510.99,494.43999999999988,0,138.5,53143.929999999949,17638.680000000033,54799.916666666606
Prcard,2022-11-23,2022,49546.8,287.63999999999993,0,134.5,49968.94000000001,16503.64999999998,51625.149999999994
Prcard,2022-11-24,2022,30151,174.17999999999995,0,105.5,30430.68,10665.680000000004,26200.800000000003
Prcard,2022-11-25,2022,38085.5,178.76999999999998,0,110.5,38374.76999999999,13205.720000000012,34835.949999999961
